Section,Subject,Name,ID,Home Tuition (Y/N),Class,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
B,Maths,Anjali Dhillon,9_B_23,Y,9,90223,70,94,81,81,8,9,4,0.1,7,54
B,Science,Anjali Dhillon,9_B_23,N,9,90223,97,94,93,70,6,9,6,0.5,10,73
B,Social,Anjali Dhillon,9_B_23,Y,9,90223,65,45,61,47,6,5,6,0.8,8,30
B,English,Anjali Dhillon,9_B_23,Y,9,90223,74,91,67,89,6,6,9,0.3,10,81
B,Hindi,Anjali Dhillon,9_B_23,Y,9,90223,80,93,80,44,8,10,10,0.9,6,83
B,Arts,Anjali Dhillon,9_B_23,N,9,90223,97,91,63,40,3,3,5,0.4,3,59
B,Maths,Komal Balakrishnan,9_B_24,Y,9,90224,71,49,89,68,7,7,2,0.7,7,41
B,Science,Komal Balakrishnan,9_B_24,N,9,90224,89,75,58,75,8,5,4,0.5,8,64
B,Social,Komal Balakrishnan,9_B_24,Y,9,90224,76,72,58,86,10,7,8,0.3,10,59
B,English,Komal Balakrishnan,9_B_24,N,9,90224,77,52,54,75,8,4,7,0.5,3,32
B,Hindi,Komal Balakrishnan,9_B_24,N,9,90224,71,46,51,80,8,7,8,0.3,9,33
B,Arts,Komal Balakrishnan,9_B_24,Y,9,90224,92,100,90,87,6,8,10,0.5,10,84
B,Maths,Nupur Nair,9_B_25,N,9,90225,87,53,91,92,5,8,10,0.1,7,50
B,Science,Nupur Nair,9_B_25,N,9,90225,89,95,47,43,4,3,2,0.2,6,46
B,Social,Nupur Nair,9_B_25,N,9,90225,92,75,61,53,8,7,5,0.4,3,46
B,English,Nupur Nair,9_B_25,N,9,90225,74,67,59,68,4,3,7,0.9,8,67
B,Hindi,Nupur Nair,9_B_25,N,9,90225,92,60,63,66,4,8,2,0.6,8,41
B,Arts,Nupur Nair,9_B_25,N,9,90225,96,100,65,64,5,9,9,0.8,6,92
B,Maths,Swati Mahajan,9_B_26,N,9,90226,75,98,71,78,3,3,9,0.3,3,38
B,Science,Swati Mahajan,9_B_26,N,9,90226,97,47,83,83,7,4,9,0.3,10,99
B,Social,Swati Mahajan,9_B_26,Y,9,90226,66,93,100,83,4,8,7,0.6,10,82
B,English,Swati Mahajan,9_B_26,Y,9,90226,71,92,70,89,4,7,4,0.8,7,39
B,Hindi,Swati Mahajan,9_B_26,N,9,90226,99,82,40,41,3,4,7,0.8,7,100
B,Arts,Swati Mahajan,9_B_26,Y,9,90226,66,54,52,53,9,5,4,0.4,8,86
B,Maths,Arjun Verma,9_B_27,N,9,90227,77,88,89,63,10,7,6,0.7,3,57
B,Science,Arjun Verma,9_B_27,Y,9,90227,75,99,44,55,5,7,6,0.1,7,46
B,Social,Arjun Verma,9_B_27,N,9,90227,96,91,97,72,5,10,7,0.4,9,93
B,English,Arjun Verma,9_B_27,Y,9,90227,91,72,40,42,6,6,2,0.8,6,69
B,Hindi,Arjun Verma,9_B_27,N,9,90227,91,97,43,42,3,8,10,0.1,9,80
B,Arts,Arjun Verma,9_B_27,Y,9,90227,94,88,62,59,5,6,10,0.2,8,47
B,Maths,Pranav Mahajan,9_B_28,Y,9,90228,94,81,65,50,5,8,2,0.4,9,79
B,Science,Pranav Mahajan,9_B_28,N,9,90228,69,71,55,47,4,9,10,0.8,10,33
B,Social,Pranav Mahajan,9_B_28,Y,9,90228,77,54,67,99,10,7,10,0.8,4,63
B,English,Pranav Mahajan,9_B_28,N,9,90228,94,99,84,60,3,5,3,0.3,3,32
B,Hindi,Pranav Mahajan,9_B_28,Y,9,90228,81,41,58,89,10,5,3,0.1,10,54
B,Arts,Pranav Mahajan,9_B_28,N,9,90228,70,68,55,95,4,5,9,0.4,3,65
B,Maths,Divya Nair,9_B_29,Y,9,90229,87,68,52,56,4,8,9,0.6,3,83
B,Science,Divya Nair,9_B_29,N,9,90229,65,48,85,46,9,10,6,1.0,4,73
B,Social,Divya Nair,9_B_29,N,9,90229,68,42,57,63,10,3,10,0.4,9,100
B,English,Divya Nair,9_B_29,Y,9,90229,84,89,53,66,6,8,4,0.9,9,52
B,Hindi,Divya Nair,9_B_29,N,9,90229,74,57,41,84,8,7,5,0.8,6,40
B,Arts,Divya Nair,9_B_29,Y,9,90229,82,57,73,40,3,8,7,0.6,6,46
B,Maths,Mehak Dutta,9_B_30,N,9,90230,100,87,51,74,6,3,10,0.2,4,43
B,Science,Mehak Dutta,9_B_30,Y,9,90230,86,57,88,63,9,7,7,0.4,6,79
B,Social,Mehak Dutta,9_B_30,Y,9,90230,67,80,59,46,9,8,6,0.3,9,46
B,English,Mehak Dutta,9_B_30,Y,9,90230,92,44,69,52,3,5,4,0.3,5,74
B,Hindi,Mehak Dutta,9_B_30,N,9,90230,86,64,47,88,6,8,4,0.6,7,62
B,Arts,Mehak Dutta,9_B_30,N,9,90230,85,58,61,67,7,10,4,0.3,3,51
B,Maths,Kriti Bajpai,9_B_31,Y,9,90231,69,63,92,58,4,7,8,0.4,7,39
B,Science,Kriti Bajpai,9_B_31,N,9,90231,71,47,91,81,5,9,7,0.2,10,78
B,Social,Kriti Bajpai,9_B_31,N,9,90231,93,48,69,83,5,9,10,0.2,4,92
B,English,Kriti Bajpai,9_B_31,Y,9,90231,96,65,62,65,3,8,3,0.8,9,83
B,Hindi,Kriti Bajpai,9_B_31,Y,9,90231,73,87,83,50,8,10,2,0.8,9,30
B,Arts,Kriti Bajpai,9_B_31,N,9,90231,79,57,52,54,10,10,2,0.6,7,54
B,Maths,Suman Pawar,9_B_32,N,9,90232,81,40,49,60,5,6,8,0.7,10,41
B,Science,Suman Pawar,9_B_32,N,9,90232,93,55,90,98,3,3,5,0.2,10,63
B,Social,Suman Pawar,9_B_32,N,9,90232,80,43,68,50,7,8,5,1.0,10,99
B,English,Suman Pawar,9_B_32,N,9,90232,86,67,81,63,3,4,2,0.3,4,100
B,Hindi,Suman Pawar,9_B_32,Y,9,90232,84,82,42,80,3,7,5,0.3,3,70
B,Arts,Suman Pawar,9_B_32,Y,9,90232,99,83,53,89,9,4,7,0.5,3,32
B,Maths,Arun Sen,9_B_33,N,9,90233,74,59,83,65,7,6,6,0.8,10,63
B,Science,Arun Sen,9_B_33,Y,9,90233,77,86,93,70,7,8,8,0.9,5,63
B,Social,Arun Sen,9_B_33,N,9,90233,86,92,95,97,5,3,9,0.6,7,44
B,English,Arun Sen,9_B_33,Y,9,90233,80,84,92,68,10,8,10,0.4,7,60
B,Hindi,Arun Sen,9_B_33,Y,9,90233,83,89,77,67,3,4,7,0.9,9,92
B,Arts,Arun Sen,9_B_33,Y,9,90233,78,53,69,51,9,7,3,0.4,9,64
B,Maths,Alka Bose,9_B_34,Y,9,90234,79,57,80,67,5,5,4,1.0,6,31
B,Science,Alka Bose,9_B_34,Y,9,90234,67,75,45,95,8,9,3,0.8,7,97
B,Social,Alka Bose,9_B_34,Y,9,90234,78,79,48,63,8,8,2,0.7,9,79
B,English,Alka Bose,9_B_34,Y,9,90234,74,67,84,41,7,5,5,0.2,4,74
B,Hindi,Alka Bose,9_B_34,Y,9,90234,65,93,98,40,6,9,10,0.6,6,70
B,Arts,Alka Bose,9_B_34,N,9,90234,71,47,77,64,5,6,10,0.8,7,37
B,Maths,Pooja Mitra,9_B_35,Y,9,90235,97,59,99,95,6,8,6,0.6,7,56
B,Science,Pooja Mitra,9_B_35,Y,9,90235,88,90,41,89,6,5,10,0.2,8,58
B,Social,Pooja Mitra,9_B_35,N,9,90235,84,48,64,50,3,9,5,0.9,10,53
B,English,Pooja Mitra,9_B_35,N,9,90235,87,63,81,68,3,6,10,0.6,8,45
B,Hindi,Pooja Mitra,9_B_35,N,9,90235,67,48,75,85,10,8,9,0.4,10,51
B,Arts,Pooja Mitra,9_B_35,N,9,90235,74,77,65,42,3,10,3,0.5,5,66
B,Maths,Suman Sandhu,9_B_36,Y,9,90236,65,40,63,65,4,6,6,0.5,4,41
B,Science,Suman Sandhu,9_B_36,N,9,90236,90,73,59,86,3,3,3,0.2,10,69
B,Social,Suman Sandhu,9_B_36,N,9,90236,97,85,92,98,5,5,8,0.1,7,58
B,English,Suman Sandhu,9_B_36,Y,9,90236,80,71,47,76,3,3,4,0.9,9,97
B,Hindi,Suman Sandhu,9_B_36,Y,9,90236,94,54,95,48,7,7,4,0.3,3,37
B,Arts,Suman Sandhu,9_B_36,Y,9,90236,76,93,89,85,7,4,9,0.3,4,33
B,Maths,Sanjay Goel,9_B_37,N,9,90237,89,65,85,84,4,7,5,0.7,5,32
B,Science,Sanjay Goel,9_B_37,N,9,90237,72,56,56,40,9,6,6,0.4,3,91
B,Social,Sanjay Goel,9_B_37,Y,9,90237,95,53,49,87,3,7,5,1.0,3,65
B,English,Sanjay Goel,9_B_37,Y,9,90237,79,67,76,63,5,6,6,0.3,8,71
B,Hindi,Sanjay Goel,9_B_37,Y,9,90237,81,42,81,89,7,5,5,0.9,3,97
B,Arts,Sanjay Goel,9_B_37,Y,9,90237,91,98,65,95,7,7,5,0.8,7,36
B,Maths,Mehak Bose,9_B_38,Y,9,90238,77,59,59,74,10,8,9,0.8,10,97
B,Science,Mehak Bose,9_B_38,Y,9,90238,67,79,94,89,3,10,2,0.1,4,89
B,Social,Mehak Bose,9_B_38,Y,9,90238,81,81,58,90,10,9,7,0.8,4,52
B,English,Mehak Bose,9_B_38,N,9,90238,94,75,58,89,5,6,3,0.8,10,59
B,Hindi,Mehak Bose,9_B_38,Y,9,90238,68,60,91,58,3,5,2,0.2,6,78
B,Arts,Mehak Bose,9_B_38,Y,9,90238,91,52,94,62,8,9,5,0.7,10,68
B,Maths,Rajesh Ranjan,9_B_39,N,9,90239,87,68,85,55,7,7,8,1.0,5,58
B,Science,Rajesh Ranjan,9_B_39,N,9,90239,89,100,49,69,4,9,9,0.6,5,96
B,Social,Rajesh Ranjan,9_B_39,N,9,90239,75,82,53,94,4,9,2,0.5,3,53
B,English,Rajesh Ranjan,9_B_39,N,9,90239,88,46,59,59,3,8,9,0.3,9,86
B,Hindi,Rajesh Ranjan,9_B_39,N,9,90239,88,77,74,41,7,6,9,1.0,9,43
B,Arts,Rajesh Ranjan,9_B_39,N,9,90239,66,79,46,69,9,7,10,0.4,6,55
B,Maths,Mehak Nair,9_B_40,Y,9,90240,93,68,49,56,4,10,4,0.6,3,63
B,Science,Mehak Nair,9_B_40,Y,9,90240,81,84,65,54,9,10,5,0.8,6,66
B,Social,Mehak Nair,9_B_40,N,9,90240,96,85,73,47,3,9,5,0.3,5,95
B,English,Mehak Nair,9_B_40,Y,9,90240,74,71,54,88,8,3,5,0.2,6,45
B,Hindi,Mehak Nair,9_B_40,N,9,90240,96,75,80,94,3,8,9,0.7,6,56
B,Arts,Mehak Nair,9_B_40,N,9,90240,75,68,59,100,6,9,4,0.5,4,80
C,Maths,Kabir Ghosh,9_C_1,N,9,90301,65,81,61,49,9,5,8,0.8,9,43
C,Science,Kabir Ghosh,9_C_1,Y,9,90301,67,77,79,58,8,9,5,0.8,3,77
C,Social,Kabir Ghosh,9_C_1,N,9,90301,78,43,44,52,7,5,8,0.8,8,33
C,English,Kabir Ghosh,9_C_1,N,9,90301,99,42,43,51,3,8,4,1.0,5,74
C,Hindi,Kabir Ghosh,9_C_1,Y,9,90301,85,59,73,42,3,7,2,0.3,5,37
C,Arts,Kabir Ghosh,9_C_1,Y,9,90301,79,89,99,87,9,3,2,0.4,7,31
C,Maths,Prisha Ganguly,9_C_2,N,9,90302,77,92,46,76,6,8,8,0.2,5,71
C,Science,Prisha Ganguly,9_C_2,N,9,90302,95,82,61,56,3,4,2,1.0,3,68
C,Social,Prisha Ganguly,9_C_2,Y,9,90302,100,82,81,41,3,6,2,0.2,10,97
C,English,Prisha Ganguly,9_C_2,N,9,90302,77,92,49,47,8,9,5,0.4,8,67
C,Hindi,Prisha Ganguly,9_C_2,N,9,90302,85,74,60,88,9,7,9,0.3,9,41
C,Arts,Prisha Ganguly,9_C_2,N,9,90302,78,51,40,82,6,8,10,0.8,4,85
C,Maths,Varun Banerjee,9_C_3,N,9,90303,71,75,95,61,8,3,9,0.3,5,32
C,Science,Varun Banerjee,9_C_3,Y,9,90303,98,48,46,67,9,9,7,1.0,5,49
C,Social,Varun Banerjee,9_C_3,Y,9,90303,96,44,56,58,7,3,2,0.1,6,69
C,English,Varun Banerjee,9_C_3,Y,9,90303,90,43,67,99,9,9,9,0.5,7,37
C,Hindi,Varun Banerjee,9_C_3,N,9,90303,88,74,71,69,9,4,3,0.3,9,96
C,Arts,Varun Banerjee,9_C_3,Y,9,90303,92,74,52,88,8,6,6,0.3,3,62
C,Maths,Kriti Khanna,9_C_4,Y,9,90304,67,87,51,69,5,8,6,0.6,8,73
C,Science,Kriti Khanna,9_C_4,Y,9,90304,82,97,89,49,3,3,8,0.8,9,46
C,Social,Kriti Khanna,9_C_4,Y,9,90304,66,100,49,47,10,10,10,0.9,5,100
C,English,Kriti Khanna,9_C_4,Y,9,90304,91,60,72,98,10,6,7,0.1,4,53
C,Hindi,Kriti Khanna,9_C_4,Y,9,90304,81,58,45,97,10,7,4,0.7,4,58
C,Arts,Kriti Khanna,9_C_4,N,9,90304,98,48,99,53,3,7,10,0.4,5,42
C,Maths,Hrithik Ranjan,9_C_5,Y,9,90305,96,96,76,57,7,6,7,0.8,7,56
C,Science,Hrithik Ranjan,9_C_5,N,9,90305,76,74,51,79,10,3,9,0.5,7,94
C,Social,Hrithik Ranjan,9_C_5,Y,9,90305,92,76,84,55,9,4,10,0.8,4,88
C,English,Hrithik Ranjan,9_C_5,N,9,90305,71,90,95,100,6,10,4,0.6,7,36
C,Hindi,Hrithik Ranjan,9_C_5,Y,9,90305,86,95,43,62,10,6,7,0.2,3,43
C,Arts,Hrithik Ranjan,9_C_5,N,9,90305,67,48,81,47,10,6,5,0.6,9,47
C,Maths,Amit Choudhury,9_C_6,Y,9,90306,79,84,92,68,10,7,8,0.4,3,64
C,Science,Amit Choudhury,9_C_6,Y,9,90306,97,47,78,58,10,6,3,0.3,4,98
C,Social,Amit Choudhury,9_C_6,N,9,90306,84,81,46,73,7,4,7,0.9,10,43
C,English,Amit Choudhury,9_C_6,N,9,90306,67,67,69,54,7,8,4,0.8,6,36
C,Hindi,Amit Choudhury,9_C_6,N,9,90306,95,40,70,93,7,4,2,0.5,6,100
C,Arts,Amit Choudhury,9_C_6,Y,9,90306,87,77,44,89,8,5,4,0.3,4,34
C,Maths,Alka Dwivedi,9_C_7,Y,9,90307,67,76,55,98,6,8,4,0.6,10,38
C,Science,Alka Dwivedi,9_C_7,N,9,90307,94,97,55,91,8,4,6,0.2,3,59
C,Social,Alka Dwivedi,9_C_7,N,9,90307,99,58,82,57,3,5,9,0.9,10,89
C,English,Alka Dwivedi,9_C_7,N,9,90307,72,50,61,66,3,8,2,0.6,5,79
C,Hindi,Alka Dwivedi,9_C_7,N,9,90307,69,83,65,75,4,10,3,0.7,3,79
C,Arts,Alka Dwivedi,9_C_7,Y,9,90307,85,53,68,67,3,8,8,0.9,6,75
C,Maths,Deepak Sharma,9_C_8,N,9,90308,82,57,60,42,8,8,2,0.8,10,38
C,Science,Deepak Sharma,9_C_8,N,9,90308,86,44,84,90,9,5,2,1.0,3,99
C,Social,Deepak Sharma,9_C_8,Y,9,90308,79,98,99,53,5,5,2,1.0,4,43
C,English,Deepak Sharma,9_C_8,Y,9,90308,92,45,47,88,3,5,9,0.1,10,39
C,Hindi,Deepak Sharma,9_C_8,Y,9,90308,94,46,85,46,5,3,2,0.4,5,62
C,Arts,Deepak Sharma,9_C_8,N,9,90308,77,89,92,74,9,4,7,0.8,8,41
C,Maths,Mehak Pillai,9_C_9,Y,9,90309,75,66,40,62,10,7,4,0.8,9,70
C,Science,Mehak Pillai,9_C_9,Y,9,90309,77,94,62,96,6,7,8,0.5,5,95
C,Social,Mehak Pillai,9_C_9,Y,9,90309,97,48,69,67,4,4,6,0.1,7,74
C,English,Mehak Pillai,9_C_9,N,9,90309,93,61,90,100,6,8,7,0.2,7,47
C,Hindi,Mehak Pillai,9_C_9,Y,9,90309,89,81,58,86,6,7,4,0.2,9,62
C,Arts,Mehak Pillai,9_C_9,N,9,90309,90,55,70,87,3,8,5,0.2,9,30
C,Maths,Kiran Dutta,9_C_10,N,9,90310,71,74,92,95,5,7,2,0.3,10,78
C,Science,Kiran Dutta,9_C_10,N,9,90310,69,59,86,67,8,6,8,0.9,6,93
C,Social,Kiran Dutta,9_C_10,Y,9,90310,98,46,78,92,8,3,4,0.9,7,78
C,English,Kiran Dutta,9_C_10,N,9,90310,86,85,57,52,7,4,9,0.2,9,93
C,Hindi,Kiran Dutta,9_C_10,Y,9,90310,96,52,66,57,10,5,8,0.4,9,32
C,Arts,Kiran Dutta,9_C_10,N,9,90310,86,90,76,86,7,5,10,1.0,3,64
C,Maths,Riya Bansal,9_C_11,Y,9,90311,79,79,78,59,4,5,8,0.5,5,62
C,Science,Riya Bansal,9_C_11,Y,9,90311,79,54,65,97,7,10,8,0.9,3,76
C,Social,Riya Bansal,9_C_11,N,9,90311,79,67,46,98,9,5,2,0.8,6,81
C,English,Riya Bansal,9_C_11,Y,9,90311,94,68,95,48,3,9,2,0.9,3,50
C,Hindi,Riya Bansal,9_C_11,N,9,90311,99,88,77,84,6,5,5,0.4,9,64
C,Arts,Riya Bansal,9_C_11,Y,9,90311,69,65,79,100,7,9,3,0.4,10,69
C,Maths,Pankaj Agrawal,9_C_12,N,9,90312,100,48,91,68,10,5,7,0.8,3,77
C,Science,Pankaj Agrawal,9_C_12,Y,9,90312,66,71,50,45,9,7,7,0.9,3,88
C,Social,Pankaj Agrawal,9_C_12,Y,9,90312,67,57,68,60,7,5,6,0.7,5,83
C,English,Pankaj Agrawal,9_C_12,Y,9,90312,76,75,48,76,9,10,9,0.6,4,46
C,Hindi,Pankaj Agrawal,9_C_12,N,9,90312,97,88,97,59,4,5,9,0.5,3,91
C,Arts,Pankaj Agrawal,9_C_12,N,9,90312,68,94,54,62,9,7,3,0.3,6,91
C,Maths,Rishabh Chatterjee,9_C_13,N,9,90313,80,43,60,68,8,10,8,0.8,4,58
C,Science,Rishabh Chatterjee,9_C_13,Y,9,90313,96,82,73,74,3,6,10,0.1,5,69
C,Social,Rishabh Chatterjee,9_C_13,N,9,90313,79,84,94,80,9,6,10,0.4,10,39
C,English,Rishabh Chatterjee,9_C_13,Y,9,90313,72,92,85,50,4,10,9,0.4,7,97
C,Hindi,Rishabh Chatterjee,9_C_13,N,9,90313,78,42,72,43,9,4,10,0.2,6,60
C,Arts,Rishabh Chatterjee,9_C_13,N,9,90313,97,59,45,74,4,6,10,0.6,6,95
C,Maths,Yash Jain,9_C_14,N,9,90314,88,58,96,88,8,10,9,0.5,3,57
C,Science,Yash Jain,9_C_14,Y,9,90314,97,49,71,91,5,9,8,0.5,4,85
C,Social,Yash Jain,9_C_14,N,9,90314,84,93,92,54,6,3,10,0.3,3,82
C,English,Yash Jain,9_C_14,Y,9,90314,83,92,63,52,9,10,9,0.8,6,50
C,Hindi,Yash Jain,9_C_14,N,9,90314,65,85,82,72,7,6,8,0.5,8,81
C,Arts,Yash Jain,9_C_14,N,9,90314,94,59,68,71,4,3,10,0.9,6,50
C,Maths,Divya Ranjan,9_C_15,N,9,90315,70,53,81,63,9,9,6,0.8,6,61
C,Science,Divya Ranjan,9_C_15,N,9,90315,66,66,100,70,3,3,4,0.7,10,87
C,Social,Divya Ranjan,9_C_15,Y,9,90315,97,64,62,98,5,9,3,0.1,9,92
C,English,Divya Ranjan,9_C_15,N,9,90315,88,98,90,86,7,4,10,0.6,10,37
C,Hindi,Divya Ranjan,9_C_15,N,9,90315,80,75,40,54,10,9,10,0.3,7,39
C,Arts,Divya Ranjan,9_C_15,Y,9,90315,71,94,78,66,8,8,10,0.7,6,43
C,Maths,Poonam Grewal,9_C_16,N,9,90316,83,61,91,85,10,9,4,1.0,6,80
C,Science,Poonam Grewal,9_C_16,Y,9,90316,81,84,64,55,9,6,2,0.9,9,61
C,Social,Poonam Grewal,9_C_16,Y,9,90316,91,88,80,82,8,6,9,0.9,6,87
C,English,Poonam Grewal,9_C_16,Y,9,90316,67,81,49,84,6,8,4,0.4,9,82
C,Hindi,Poonam Grewal,9_C_16,N,9,90316,77,77,60,54,3,3,8,0.7,9,86
C,Arts,Poonam Grewal,9_C_16,Y,9,90316,73,41,92,52,6,3,5,1.0,5,59
C,Maths,Alka Patil,9_C_17,N,9,90317,69,64,56,75,3,3,10,0.9,8,38
C,Science,Alka Patil,9_C_17,N,9,90317,98,81,51,73,7,6,5,0.9,8,46
C,Social,Alka Patil,9_C_17,N,9,90317,86,97,71,48,10,4,4,0.7,3,90
C,English,Alka Patil,9_C_17,N,9,90317,94,58,61,87,6,5,5,0.1,4,36
C,Hindi,Alka Patil,9_C_17,Y,9,90317,88,88,57,72,9,4,9,0.2,4,57
C,Arts,Alka Patil,9_C_17,N,9,90317,68,71,57,84,6,8,8,0.8,7,37
C,Maths,Priti Sen,9_C_18,N,9,90318,74,61,60,69,6,7,3,0.4,4,44
C,Science,Priti Sen,9_C_18,Y,9,90318,81,49,86,65,9,9,7,0.8,8,98
C,Social,Priti Sen,9_C_18,Y,9,90318,100,50,83,63,5,4,5,0.7,10,45
C,English,Priti Sen,9_C_18,N,9,90318,72,79,91,98,7,8,5,0.4,8,70
C,Hindi,Priti Sen,9_C_18,N,9,90318,77,54,56,89,4,10,3,0.8,9,41
C,Arts,Priti Sen,9_C_18,N,9,90318,90,100,78,69,5,6,4,0.7,9,40
C,Maths,Vikram Saxena,9_C_19,Y,9,90319,99,83,50,92,7,7,3,0.4,3,52
C,Science,Vikram Saxena,9_C_19,Y,9,90319,65,68,40,54,3,8,2,0.2,5,91
C,Social,Vikram Saxena,9_C_19,N,9,90319,70,89,82,79,10,4,5,0.1,6,80
C,English,Vikram Saxena,9_C_19,Y,9,90319,93,91,68,50,9,7,8,0.9,9,88
C,Hindi,Vikram Saxena,9_C_19,Y,9,90319,94,82,68,54,3,8,10,0.4,9,48
C,Arts,Vikram Saxena,9_C_19,Y,9,90319,82,97,98,54,6,6,2,0.6,6,70
C,Maths,Sandeep Verma,9_C_20,Y,9,90320,96,81,48,83,4,10,2,0.7,4,30
C,Science,Sandeep Verma,9_C_20,Y,9,90320,97,49,57,90,10,8,5,0.2,9,71
C,Social,Sandeep Verma,9_C_20,N,9,90320,78,59,94,46,9,6,8,0.6,8,61
C,English,Sandeep Verma,9_C_20,Y,9,90320,88,91,43,46,9,10,10,0.9,4,66
C,Hindi,Sandeep Verma,9_C_20,N,9,90320,99,82,81,70,4,9,2,0.9,4,82
C,Arts,Sandeep Verma,9_C_20,Y,9,90320,88,96,49,80,9,10,10,0.5,9,75
C,Maths,Alka Bansal,9_C_21,Y,9,90321,98,40,43,82,4,3,3,0.9,4,53
C,Science,Alka Bansal,9_C_21,Y,9,90321,82,56,50,87,7,4,2,0.4,7,46
C,Social,Alka Bansal,9_C_21,N,9,90321,67,56,67,47,10,10,10,0.7,10,41
C,English,Alka Bansal,9_C_21,N,9,90321,67,81,54,79,7,10,7,0.2,6,88
C,Hindi,Alka Bansal,9_C_21,N,9,90321,82,73,55,40,8,5,4,0.8,9,60
C,Arts,Alka Bansal,9_C_21,N,9,90321,93,93,89,90,5,3,9,0.9,9,95
C,Maths,Lata Singh,9_C_22,Y,9,90322,65,43,48,86,10,6,10,0.6,5,51
C,Science,Lata Singh,9_C_22,Y,9,90322,93,50,91,77,8,8,8,0.3,8,65
C,Social,Lata Singh,9_C_22,Y,9,90322,90,47,49,68,6,6,10,0.2,4,63
C,English,Lata Singh,9_C_22,N,9,90322,77,72,92,100,7,3,10,0.8,8,60
C,Hindi,Lata Singh,9_C_22,N,9,90322,67,42,46,100,10,9,10,0.2,7,64
C,Arts,Lata Singh,9_C_22,Y,9,90322,81,47,76,83,7,8,8,0.4,8,51
C,Maths,Manish Bajpai,9_C_23,N,9,90323,81,90,81,91,6,9,9,0.7,3,47
C,Science,Manish Bajpai,9_C_23,Y,9,90323,65,78,73,69,10,9,2,0.8,7,86
C,Social,Manish Bajpai,9_C_23,Y,9,90323,91,56,89,51,9,8,8,0.6,4,80
C,English,Manish Bajpai,9_C_23,Y,9,90323,82,99,53,41,10,6,8,0.1,3,95
C,Hindi,Manish Bajpai,9_C_23,Y,9,90323,99,88,55,42,6,6,4,0.1,6,40
C,Arts,Manish Bajpai,9_C_23,Y,9,90323,80,46,87,96,6,7,3,0.9,3,82
C,Maths,Sneha Murthy,9_C_24,Y,9,90324,67,52,94,69,6,10,10,0.7,10,96
C,Science,Sneha Murthy,9_C_24,N,9,90324,79,64,66,59,9,6,2,0.5,10,57
C,Social,Sneha Murthy,9_C_24,N,9,90324,72,91,53,82,9,4,6,0.3,8,94
C,English,Sneha Murthy,9_C_24,Y,9,90324,66,49,50,42,8,3,5,0.1,6,82
C,Hindi,Sneha Murthy,9_C_24,Y,9,90324,87,83,83,46,3,5,4,0.1,9,69
C,Arts,Sneha Murthy,9_C_24,N,9,90324,80,76,42,85,8,5,9,0.3,10,74
C,Maths,Anjali Nair,9_C_25,N,9,90325,79,76,91,89,7,9,7,0.3,7,82
C,Science,Anjali Nair,9_C_25,N,9,90325,84,44,52,77,8,4,2,0.7,3,91
C,Social,Anjali Nair,9_C_25,N,9,90325,79,59,86,43,4,10,5,0.9,8,74
C,English,Anjali Nair,9_C_25,N,9,90325,93,42,84,70,4,6,5,0.5,8,81
C,Hindi,Anjali Nair,9_C_25,N,9,90325,87,70,88,85,10,7,10,0.9,8,69
C,Arts,Anjali Nair,9_C_25,N,9,90325,96,80,100,81,10,9,4,0.6,6,78
C,Maths,Aanchal Shinde,9_C_26,N,9,90326,93,90,100,93,10,8,4,0.3,5,55
C,Science,Aanchal Shinde,9_C_26,N,9,90326,99,67,95,97,4,3,9,0.3,5,73
C,Social,Aanchal Shinde,9_C_26,N,9,90326,93,73,58,40,3,9,2,0.3,5,96
C,English,Aanchal Shinde,9_C_26,N,9,90326,82,91,89,80,3,8,8,0.5,8,51
C,Hindi,Aanchal Shinde,9_C_26,Y,9,90326,100,46,95,85,9,6,5,0.4,9,50
C,Arts,Aanchal Shinde,9_C_26,N,9,90326,98,61,61,52,4,4,6,0.3,9,82
C,Maths,Priti Dhillon,9_C_27,N,9,90327,69,57,54,85,6,7,5,0.9,9,61
C,Science,Priti Dhillon,9_C_27,Y,9,90327,95,47,53,69,8,5,10,0.2,8,70
C,Social,Priti Dhillon,9_C_27,Y,9,90327,83,82,94,58,4,4,6,0.1,6,37
C,English,Priti Dhillon,9_C_27,N,9,90327,96,64,78,41,10,8,9,0.2,4,88
C,Hindi,Priti Dhillon,9_C_27,Y,9,90327,99,98,53,65,8,7,3,0.3,10,72
C,Arts,Priti Dhillon,9_C_27,Y,9,90327,74,72,65,65,6,10,8,0.7,4,47
C,Maths,Pankaj Roy,9_C_28,Y,9,90328,98,68,85,94,10,7,6,0.7,4,51
C,Science,Pankaj Roy,9_C_28,N,9,90328,69,97,99,89,7,3,10,0.6,7,33
C,Social,Pankaj Roy,9_C_28,Y,9,90328,70,97,94,75,10,4,7,0.7,7,68
C,English,Pankaj Roy,9_C_28,Y,9,90328,78,47,84,46,5,3,9,0.5,9,67
C,Hindi,Pankaj Roy,9_C_28,N,9,90328,97,43,73,67,8,6,7,0.4,9,51
C,Arts,Pankaj Roy,9_C_28,N,9,90328,92,73,72,83,10,5,9,0.4,3,31
C,Maths,Rohan Reddy,9_C_29,Y,9,90329,90,92,65,100,3,3,10,0.3,7,86
C,Science,Rohan Reddy,9_C_29,N,9,90329,77,86,46,65,5,8,10,0.5,3,96
